524,CHECK,2015-06-01 14:13:48.035,2015-06-01 17:01:48.035,2015-06-01 17:09:48.035
525,WITHDRAW,2015-06-01 14:14:24.035,2015-06-01 17:02:24.035,2015-06-01 17:14:24.035
526,LOAN,2015-06-01 14:15:00.035,2015-06-01 17:03:00.035,2015-06-01 17:15:00.035
527,ATM,2015-06-01 14:15:36.035,2015-06-01 17:03:36.035,2015-06-01 17:06:36.035
528,OPEN,2015-06-01 14:16:12.035,2015-06-01 17:04:12.035,2015-06-01 17:07:12.035
529,OPEN,2015-06-01 14:16:48.035,2015-06-01 17:06:36.035,2015-06-01 17:09:36.035
530,WITHDRAW,2015-06-01 14:17:24.035,2015-06-01 17:07:12.035,2015-06-01 17:10:12.035
531,BALANCE,2015-06-01 14:18:00.035,2015-06-01 17:09:12.035,2015-06-01 17:17:12.035
532,TRANSFER,2015-06-01 14:18:36.035,2015-06-01 17:09:36.035,2015-06-01 17:12:36.035
533,CHECK,2015-06-01 14:19:12.035,2015-06-01 17:09:48.035,2015-06-01 17:17:48.035
534,DEPOSIT,2015-06-01 14:19:48.035,2015-06-01 17:10:12.035,2015-06-01 17:13:12.035
535,BALANCE,2015-06-01 14:20:24.035,2015-06-01 17:12:36.035,2015-06-01 17:15:36.035
536,BALANCE,2015-06-01 14:21:00.035,2015-06-01 17:13:12.035,2015-06-01 17:16:12.035
537,OPEN,2015-06-01 14:21:36.035,2015-06-01 17:14:24.035,2015-06-01 17:26:24.035
538,WIRE,2015-06-01 14:22:12.035,2015-06-01 17:15:00.035,2015-06-01 17:27:00.035
539,OPEN,2015-06-01 14:22:48.035,2015-06-01 17:15:36.035,2015-06-01 17:18:36.035
540,BALANCE,2015-06-01 14:23:24.035,2015-06-01 17:16:12.035,2015-06-01 17:19:12.035
541,OPEN,2015-06-01 14:24:00.035,2015-06-01 17:17:12.035,2015-06-01 17:25:12.035
542,BALANCE,2015-06-01 14:24:36.035,2015-06-01 17:17:48.035,2015-06-01 17:25:48.035
543,LOAN,2015-06-01 14:25:12.035,2015-06-01 17:18:36.035,2015-06-01 17:21:36.035
544,ATM,2015-06-01 14:25:48.035,2015-06-01 17:19:12.035,2015-06-01 17:22:12.035
545,CHECK,2015-06-01 14:26:24.035,2015-06-01 17:21:36.035,2015-06-01 17:24:36.035
546,CHECK,2015-06-01 14:27:00.035,2015-06-01 17:22:12.035,2015-06-01 17:25:12.035
547,OPEN,2015-06-01 14:27:36.035,2015-06-01 17:24:36.035,2015-06-01 17:27:36.035
548,WIRE,2015-06-01 14:28:12.035,2015-06-01 17:25:12.035,2015-06-01 17:28:12.035
549,WIRE,2015-06-01 14:28:48.035,2015-06-01 17:25:12.035,2015-06-01 17:33:12.035
550,WITHDRAW,2015-06-01 14:29:24.035,2015-06-01 17:25:48.035,2015-06-01 17:33:48.035
551,WITHDRAW,2015-06-01 14:30:00.035,2015-06-01 17:26:24.035,2015-06-01 17:38:24.035
552,TRANSFER,2015-06-01 14:30:36.035,2015-06-01 17:27:00.035,2015-06-01 17:39:00.035
553,CHECK,2015-06-01 14:31:12.035,2015-06-01 17:27:36.035,2015-06-01 17:30:36.035
554,OPEN,2015-06-01 14:31:48.035,2015-06-01 17:28:12.035,2015-06-01 17:31:12.035
555,TRANSFER,2015-06-01 14:32:24.035,2015-06-01 17:30:36.035,2015-06-01 17:33:36.035
556,WIRE,2015-06-01 14:33:00.035,2015-06-01 17:31:12.035,2015-06-01 17:34:12.035
557,WIRE,2015-06-01 14:33:36.035,2015-06-01 17:33:12.035,2015-06-01 17:41:12.035
558,LOAN,2015-06-01 14:34:12.035,2015-06-01 17:33:36.035,2015-06-01 17:36:36.035
559,DEPOSIT,2015-06-01 14:34:48.035,2015-06-01 17:33:48.035,2015-06-01 17:41:48.035
560,ATM,2015-06-01 14:35:24.035,2015-06-01 17:34:12.035,2015-06-01 17:37:12.035
561,TRANSFER,2015-06-01 14:36:00.035,2015-06-01 17:36:36.035,2015-06-01 17:39:36.035
562,CHECK,2015-06-01 14:36:36.035,2015-06-01 17:37:12.035,2015-06-01 17:40:12.035
563,TRANSFER,2015-06-01 14:37:12.035,2015-06-01 17:38:24.035,2015-06-01 17:50:24.035
564,LOAN,2015-06-01 14:37:48.035,2015-06-01 17:39:00.035,2015-06-01 17:51:00.035
565,CHECK,2015-06-01 14:38:24.035,2015-06-01 17:39:36.035,2015-06-01 17:42:36.035
566,WIRE,2015-06-01 14:39:00.035,2015-06-01 17:40:12.035,2015-06-01 17:43:12.035
567,DEPOSIT,2015-06-01 14:39:36.035,2015-06-01 17:41:12.035,2015-06-01 17:49:12.035
568,LOAN,2015-06-01 14:40:12.035,2015-06-01 17:41:48.035,2015-06-01 17:49:48.035
569,DEPOSIT,2015-06-01 14:40:48.035,2015-06-01 17:42:36.035,2015-06-01 17:45:36.035
570,ATM,2015-06-01 14:41:24.035,2015-06-01 17:43:12.035,2015-06-01 17:46:12.035
571,CHECK,2015-06-01 14:42:00.035,2015-06-01 17:45:36.035,2015-06-01 17:48:36.035
572,ATM,2015-06-01 14:42:36.035,2015-06-01 17:46:12.035,2015-06-01 17:49:12.035
573,DEPOSIT,2015-06-01 14:43:12.035,2015-06-01 17:48:36.035,2015-06-01 17:51:36.035
574,DEPOSIT,2015-06-01 14:43:48.035,2015-06-01 17:49:12.035,2015-06-01 17:52:12.035
575,ATM,2015-06-01 14:44:24.035,2015-06-01 17:49:12.035,2015-06-01 17:57:12.035
576,OPEN,2015-06-01 14:45:00.035,2015-06-01 17:49:48.035,2015-06-01 17:57:48.035
577,WIRE,2015-06-01 14:45:36.035,2015-06-01 17:50:24.035,2015-06-01 18:02:24.035
578,LOAN,2015-06-01 14:46:12.035,2015-06-01 17:51:00.035,2015-06-01 18:03:00.035
579,DEPOSIT,2015-06-01 14:46:48.035,2015-06-01 17:51:36.035,2015-06-01 17:54:36.035
580,WITHDRAW,2015-06-01 14:47:24.035,2015-06-01 17:52:12.035,2015-06-01 17:55:12.035
581,TRANSFER,2015-06-01 14:48:00.035,2015-06-01 17:54:36.035,2015-06-01 17:57:36.035
582,OPEN,2015-06-01 14:48:36.035,2015-06-01 17:55:12.035,2015-06-01 17:58:12.035
583,DEPOSIT,2015-06-01 14:49:12.035,2015-06-01 17:57:12.035,2015-06-01 18:05:12.035
584,OPEN,2015-06-01 14:49:48.035,2015-06-01 17:57:36.035,2015-06-01 18:00:36.035
585,WIRE,2015-06-01 14:50:24.035,2015-06-01 17:57:48.035,2015-06-01 18:05:48.035
586,BALANCE,2015-06-01 14:51:00.035,2015-06-01 17:58:12.035,2015-06-01 18:01:12.035
587,CHECK,2015-06-01 14:51:36.035,2015-06-01 18:00:36.035,2015-06-01 18:03:36.035
588,LOAN,2015-06-01 14:52:12.035,2015-06-01 18:01:12.035,2015-06-01 18:04:12.035
589,ATM,2015-06-01 14:52:48.035,2015-06-01 18:02:24.035,2015-06-01 18:14:24.035
590,BALANCE,2015-06-01 14:53:24.035,2015-06-01 18:03:00.035,2015-06-01 18:15:00.035
591,WITHDRAW,2015-06-01 14:54:00.035,2015-06-01 18:03:36.035,2015-06-01 18:06:36.035
592,WITHDRAW,2015-06-01 14:54:36.035,2015-06-01 18:04:12.035,2015-06-01 18:07:12.035
593,LOAN,2015-06-01 14:55:12.035,2015-06-01 18:05:12.035,2015-06-01 18:13:12.035
594,CHECK,2015-06-01 14:55:48.035,2015-06-01 18:05:48.035,2015-06-01 18:13:48.035
595,WITHDRAW,2015-06-01 14:56:24.035,2015-06-01 18:06:36.035,2015-06-01 18:09:36.035
596,DEPOSIT,2015-06-01 14:57:00.035,2015-06-01 18:07:12.035,2015-06-01 18:10:12.035
597,DEPOSIT,2015-06-01 14:57:36.035,2015-06-01 18:09:36.035,2015-06-01 18:12:36.035
598,BALANCE,2015-06-01 14:58:12.035,2015-06-01 18:10:12.035,2015-06-01 18:13:12.035
599,OPEN,2015-06-01 14:58:48.035,2015-06-01 18:12:36.035,2015-06-01 18:15:36.035
600,BALANCE,2015-06-01 14:59:24.035,2015-06-01 18:13:12.035,2015-06-01 18:16:12.035
601,LOAN,2015-06-01 15:00:00.035,2015-06-01 18:13:12.035,2015-06-01 18:21:12.035
602,CHECK,2015-06-01 15:00:36.035,2015-06-01 18:13:48.035,2015-06-01 18:21:48.035
603,TRANSFER,2015-06-01 15:01:12.035,2015-06-01 18:14:24.035,2015-06-01 18:26:24.035
604,BALANCE,2015-06-01 15:01:48.035,2015-06-01 18:15:00.035,2015-06-01 18:27:00.035
605,TRANSFER,2015-06-01 15:02:24.035,2015-06-01 18:15:36.035,2015-06-01 18:18:36.035
606,CHECK,2015-06-01 15:03:00.035,2015-06-01 18:16:12.035,2015-06-01 18:19:12.035
607,CHECK,2015-06-01 15:03:36.035,2015-06-01 18:18:36.035,2015-06-01 18:21:36.035
608,DEPOSIT,2015-06-01 15:04:12.035,2015-06-01 18:19:12.035,2015-06-01 18:22:12.035
609,ATM,2015-06-01 15:04:48.035,2015-06-01 18:21:12.035,2015-06-01 18:29:12.035
610,DEPOSIT,2015-06-01 15:05:24.035,2015-06-01 18:21:36.035,2015-06-01 18:24:36.035
611,WIRE,2015-06-01 15:06:00.035,2015-06-01 18:21:48.035,2015-06-01 18:29:48.035
612,DEPOSIT,2015-06-01 15:06:36.035,2015-06-01 18:22:12.035,2015-06-01 18:25:12.035
613,OPEN,2015-06-01 15:07:12.035,2015-06-01 18:24:36.035,2015-06-01 18:27:36.035
614,ATM,2015-06-01 15:07:48.035,2015-06-01 18:25:12.035,2015-06-01 18:28:12.035
615,OPEN,2015-06-01 15:08:24.035,2015-06-01 18:26:24.035,2015-06-01 18:38:24.035
616,CHECK,2015-06-01 15:09:00.035,2015-06-01 18:27:00.035,2015-06-01 18:39:00.035
617,BALANCE,2015-06-01 15:09:36.035,2015-06-01 18:27:36.035,2015-06-01 18:30:36.035
618,OPEN,2015-06-01 15:10:12.035,2015-06-01 18:28:12.035,2015-06-01 18:31:12.035
619,LOAN,2015-06-01 15:10:48.035,2015-06-01 18:29:12.035,2015-06-01 18:37:12.035
620,TRANSFER,2015-06-01 15:11:24.035,2015-06-01 18:29:48.035,2015-06-01 18:37:48.035
621,BALANCE,2015-06-01 15:12:00.035,2015-06-01 18:30:36.035,2015-06-01 18:33:36.035
622,LOAN,2015-06-01 15:12:36.035,2015-06-01 18:31:12.035,2015-06-01 18:34:12.035
623,LOAN,2015-06-01 15:13:12.035,2015-06-01 18:33:36.035,2015-06-01 18:36:36.035
624,OPEN,2015-06-01 15:13:48.035,2015-06-01 18:34:12.035,2015-06-01 18:37:12.035
625,BALANCE,2015-06-01 15:14:24.035,2015-06-01 18:36:36.035,2015-06-01 18:39:36.035
626,LOAN,2015-06-01 15:15:00.035,2015-06-01 18:37:12.035,2015-06-01 18:40:12.035
627,TRANSFER,2015-06-01 15:15:36.035,2015-06-01 18:37:12.035,2015-06-01 18:45:12.035
628,OPEN,2015-06-01 15:16:12.035,2015-06-01 18:37:48.035,2015-06-01 18:45:48.035
629,LOAN,2015-06-01 15:16:48.035,2015-06-01 18:38:24.035,2015-06-01 18:50:24.035
630,WIRE,2015-06-01 15:17:24.035,2015-06-01 18:39:00.035,2015-06-01 18:51:00.035
631,CHECK,2015-06-01 15:18:00.035,2015-06-01 18:39:36.035,2015-06-01 18:42:36.035
632,TRANSFER,2015-06-01 15:18:36.035,2015-06-01 18:40:12.035,2015-06-01 18:43:12.035
633,OPEN,2015-06-01 15:19:12.035,2015-06-01 18:42:36.035,2015-06-01 18:45:36.035
634,CHECK,2015-06-01 15:19:48.035,2015-06-01 18:43:12.035,2015-06-01 18:46:12.035
635,WITHDRAW,2015-06-01 15:20:24.035,2015-06-01 18:45:12.035,2015-06-01 18:53:12.035
636,ATM,2015-06-01 15:21:00.035,2015-06-01 18:45:36.035,2015-06-01 18:48:36.035
637,WITHDRAW,2015-06-01 15:21:36.035,2015-06-01 18:45:48.035,2015-06-01 18:53:48.035
638,TRANSFER,2015-06-01 15:22:12.035,2015-06-01 18:46:12.035,2015-06-01 18:49:12.035
639,OPEN,2015-06-01 15:22:48.035,2015-06-01 18:48:36.035,2015-06-01 18:51:36.035
640,ATM,2015-06-01 15:23:24.035,2015-06-01 18:49:12.035,2015-06-01 18:52:12.035
641,DEPOSIT,2015-06-01 15:24:00.035,2015-06-01 18:50:24.035,2015-06-01 19:02:24.035
642,CHECK,2015-06-01 15:24:36.035,2015-06-01 18:51:00.035,2015-06-01 19:03:00.035
643,DEPOSIT,2015-06-01 15:25:12.035,2015-06-01 18:51:36.035,2015-06-01 18:54:36.035
644,TRANSFER,2015-06-01 15:25:48.035,2015-06-01 18:52:12.035,2015-06-01 18:55:12.035
645,TRANSFER,2015-06-01 15:26:24.035,2015-06-01 18:53:12.035,2015-06-01 19:01:12.035
646,WIRE,2015-06-01 15:27:00.035,2015-06-01 18:53:48.035,2015-06-01 19:01:48.035
647,WIRE,2015-06-01 15:27:36.035,2015-06-01 18:54:36.035,2015-06-01 18:57:36.035
648,BALANCE,2015-06-01 15:28:12.035,2015-06-01 18:55:12.035,2015-06-01 18:58:12.035
649,CHECK,2015-06-01 15:28:48.035,2015-06-01 18:57:36.035,2015-06-01 19:00:36.035
650,LOAN,2015-06-01 15:29:24.035,2015-06-01 18:58:12.035,2015-06-01 19:01:12.035
651,CHECK,2015-06-01 15:30:00.035,2015-06-01 19:00:36.035,2015-06-01 19:03:36.035
652,WITHDRAW,2015-06-01 15:30:36.035,2015-06-01 19:01:12.035,2015-06-01 19:04:12.035
653,BALANCE,2015-06-01 15:31:12.035,2015-06-01 19:01:12.035,2015-06-01 19:09:12.035
654,CHECK,2015-06-01 15:31:48.035,2015-06-01 19:01:48.035,2015-06-01 19:09:48.035
655,CHECK,2015-06-01 15:32:24.035,2015-06-01 19:02:24.035,2015-06-01 19:14:24.035
656,OPEN,2015-06-01 15:33:00.035,2015-06-01 19:03:00.035,2015-06-01 19:15:00.035
657,TRANSFER,2015-06-01 15:33:36.035,2015-06-01 19:03:36.035,2015-06-01 19:06:36.035
658,OPEN,2015-06-01 15:34:12.035,2015-06-01 19:04:12.035,2015-06-01 19:07:12.035
659,WIRE,2015-06-01 15:34:48.035,2015-06-01 19:06:36.035,2015-06-01 19:09:36.035
660,BALANCE,2015-06-01 15:35:24.035,2015-06-01 19:07:12.035,2015-06-01 19:10:12.035
661,BALANCE,2015-06-01 15:36:00.035,2015-06-01 19:09:12.035,2015-06-01 19:17:12.035
662,TRANSFER,2015-06-01 15:36:36.035,2015-06-01 19:09:36.035,2015-06-01 19:12:36.035
663,WITHDRAW,2015-06-01 15:37:12.035,2015-06-01 19:09:48.035,2015-06-01 19:17:48.035
664,CHECK,2015-06-01 15:37:48.035,2015-06-01 19:10:12.035,2015-06-01 19:13:12.035
665,WITHDRAW,2015-06-01 15:38:24.035,2015-06-01 19:12:36.035,2015-06-01 19:15:36.035
666,WITHDRAW,2015-06-01 15:39:00.035,2015-06-01 19:13:12.035,2015-06-01 19:16:12.035
667,OPEN,2015-06-01 15:39:36.035,2015-06-01 19:14:24.035,2015-06-01 19:26:24.035
668,TRANSFER,2015-06-01 15:40:12.035,2015-06-01 19:15:00.035,2015-06-01 19:27:00.035
669,CHECK,2015-06-01 15:40:48.035,2015-06-01 19:15:36.035,2015-06-01 19:18:36.035
670,DEPOSIT,2015-06-01 15:41:24.035,2015-06-01 19:16:12.035,2015-06-01 19:19:12.035
671,ATM,2015-06-01 15:42:00.035,2015-06-01 19:17:12.035,2015-06-01 19:25:12.035
672,DEPOSIT,2015-06-01 15:42:36.035,2015-06-01 19:17:48.035,2015-06-01 19:25:48.035
673,ATM,2015-06-01 15:43:12.035,2015-06-01 19:18:36.035,2015-06-01 19:21:36.035
674,TRANSFER,2015-06-01 15:43:48.035,2015-06-01 19:19:12.035,2015-06-01 19:22:12.035
675,DEPOSIT,2015-06-01 15:44:24.035,2015-06-01 19:21:36.035,2015-06-01 19:24:36.035
676,DEPOSIT,2015-06-01 15:45:00.035,2015-06-01 19:22:12.035,2015-06-01 19:25:12.035
677,TRANSFER,2015-06-01 15:45:36.035,2015-06-01 19:24:36.035,2015-06-01 19:27:36.035
678,LOAN,2015-06-01 15:46:12.035,2015-06-01 19:25:12.035,2015-06-01 19:28:12.035
679,LOAN,2015-06-01 15:46:48.035,2015-06-01 19:25:12.035,2015-06-01 19:33:12.035
680,WIRE,2015-06-01 15:47:24.035,2015-06-01 19:25:48.035,2015-06-01 19:33:48.035
681,DEPOSIT,2015-06-01 15:48:00.035,2015-06-01 19:26:24.035,2015-06-01 19:38:24.035
682,WITHDRAW,2015-06-01 15:48:36.035,2015-06-01 19:27:00.035,2015-06-01 19:39:00.035
683,CHECK,2015-06-01 15:49:12.035,2015-06-01 19:27:36.035,2015-06-01 19:30:36.035
684,TRANSFER,2015-06-01 15:49:48.035,2015-06-01 19:28:12.035,2015-06-01 19:31:12.035
685,ATM,2015-06-01 15:50:24.035,2015-06-01 19:30:36.035,2015-06-01 19:33:36.035
686,OPEN,2015-06-01 15:51:00.035,2015-06-01 19:31:12.035,2015-06-01 19:34:12.035
687,BALANCE,2015-06-01 15:51:36.035,2015-06-01 19:33:12.035,2015-06-01 19:41:12.035
688,OPEN,2015-06-01 15:52:12.035,2015-06-01 19:33:36.035,2015-06-01 19:36:36.035
689,BALANCE,2015-06-01 15:52:48.035,2015-06-01 19:33:48.035,2015-06-01 19:41:48.035
690,DEPOSIT,2015-06-01 15:53:24.035,2015-06-01 19:34:12.035,2015-06-01 19:37:12.035
691,TRANSFER,2015-06-01 15:54:00.035,2015-06-01 19:36:36.035,2015-06-01 19:39:36.035
692,LOAN,2015-06-01 15:54:36.035,2015-06-01 19:37:12.035,2015-06-01 19:40:12.035
693,LOAN,2015-06-01 15:55:12.035,2015-06-01 19:38:24.035,2015-06-01 19:50:24.035
694,BALANCE,2015-06-01 15:55:48.035,2015-06-01 19:39:00.035,2015-06-01 19:51:00.035
695,WIRE,2015-06-01 15:56:24.035,2015-06-01 19:39:36.035,2015-06-01 19:42:36.035
696,CHECK,2015-06-01 15:57:00.035,2015-06-01 19:40:12.035,2015-06-01 19:43:12.035
697,OPEN,2015-06-01 15:57:36.035,2015-06-01 19:41:12.035,2015-06-01 19:49:12.035
698,CHECK,2015-06-01 15:58:12.035,2015-06-01 19:41:48.035,2015-06-01 19:49:48.035
699,WIRE,2015-06-01 15:58:48.035,2015-06-01 19:42:36.035,2015-06-01 19:45:36.035
700,LOAN,2015-06-01 15:59:24.035,2015-06-01 19:43:12.035,2015-06-01 19:46:12.035
701,LOAN,2015-06-01 16:00:00.035,2015-06-01 19:45:36.035,2015-06-01 19:48:36.035
702,OPEN,2015-06-01 16:00:36.035,2015-06-01 19:46:12.035,2015-06-01 19:49:12.035
703,DEPOSIT,2015-06-01 16:01:12.035,2015-06-01 19:48:36.035,2015-06-01 19:51:36.035
704,WITHDRAW,2015-06-01 16:01:48.035,2015-06-01 19:49:12.035,2015-06-01 19:52:12.035
705,BALANCE,2015-06-01 16:02:24.035,2015-06-01 19:49:12.035,2015-06-01 19:57:12.035
706,ATM,2015-06-01 16:03:00.035,2015-06-01 19:49:48.035,2015-06-01 19:57:48.035
707,LOAN,2015-06-01 16:03:36.035,2015-06-01 19:50:24.035,2015-06-01 20:02:24.035
708,DEPOSIT,2015-06-01 16:04:12.035,2015-06-01 19:51:00.035,2015-06-01 20:03:00.035
709,DEPOSIT,2015-06-01 16:04:48.035,2015-06-01 19:51:36.035,2015-06-01 19:54:36.035
710,WITHDRAW,2015-06-01 16:05:24.035,2015-06-01 19:52:12.035,2015-06-01 19:55:12.035
711,CHECK,2015-06-01 16:06:00.035,2015-06-01 19:54:36.035,2015-06-01 19:57:36.035
712,CHECK,2015-06-01 16:06:36.035,2015-06-01 19:55:12.035,2015-06-01 19:58:12.035
713,OPEN,2015-06-01 16:07:12.035,2015-06-01 19:57:12.035,2015-06-01 20:05:12.035
714,LOAN,2015-06-01 16:07:48.035,2015-06-01 19:57:36.035,2015-06-01 20:00:36.035
715,LOAN,2015-06-01 16:08:24.035,2015-06-01 19:57:48.035,2015-06-01 20:05:48.035
716,ATM,2015-06-01 16:09:00.035,2015-06-01 19:58:12.035,2015-06-01 20:01:12.035
717,TRANSFER,2015-06-01 16:09:36.035,2015-06-01 20:00:36.035,2015-06-01 20:03:36.035
718,WITHDRAW,2015-06-01 16:10:12.035,2015-06-01 20:01:12.035,2015-06-01 20:04:12.035
719,ATM,2015-06-01 16:10:48.035,2015-06-01 20:02:24.035,2015-06-01 20:14:24.035
720,BALANCE,2015-06-01 16:11:24.035,2015-06-01 20:03:00.035,2015-06-01 20:15:00.035
721,DEPOSIT,2015-06-01 16:12:00.035,2015-06-01 20:03:36.035,2015-06-01 20:06:36.035
722,WITHDRAW,2015-06-01 16:12:36.035,2015-06-01 20:04:12.035,2015-06-01 20:07:12.035
723,DEPOSIT,2015-06-01 16:13:12.035,2015-06-01 20:05:12.035,2015-06-01 20:13:12.035
724,LOAN,2015-06-01 16:13:48.035,2015-06-01 20:05:48.035,2015-06-01 20:13:48.035
725,CHECK,2015-06-01 16:14:24.035,2015-06-01 20:06:36.035,2015-06-01 20:09:36.035
726,BALANCE,2015-06-01 16:15:00.035,2015-06-01 20:07:12.035,2015-06-01 20:10:12.035
727,TRANSFER,2015-06-01 16:15:36.035,2015-06-01 20:09:36.035,2015-06-01 20:12:36.035
728,WIRE,2015-06-01 16:16:12.035,2015-06-01 20:10:12.035,2015-06-01 20:13:12.035
729,WITHDRAW,2015-06-01 16:16:48.035,2015-06-01 20:12:36.035,2015-06-01 20:15:36.035
730,CHECK,2015-06-01 16:17:24.035,2015-06-01 20:13:12.035,2015-06-01 20:16:12.035
731,BALANCE,2015-06-01 16:18:00.035,2015-06-01 20:13:12.035,2015-06-01 20:21:12.035
732,WITHDRAW,2015-06-01 16:18:36.035,2015-06-01 20:13:48.035,2015-06-01 20:21:48.035
733,LOAN,2015-06-01 16:19:12.035,2015-06-01 20:14:24.035,2015-06-01 20:26:24.035
734,WIRE,2015-06-01 16:19:48.035,2015-06-01 20:15:00.035,2015-06-01 20:27:00.035
735,CHECK,2015-06-01 16:20:24.035,2015-06-01 20:15:36.035,2015-06-01 20:18:36.035
736,WITHDRAW,2015-06-01 16:21:00.035,2015-06-01 20:16:12.035,2015-06-01 20:19:12.035
737,ATM,2015-06-01 16:21:36.035,2015-06-01 20:18:36.035,2015-06-01 20:21:36.035
738,OPEN,2015-06-01 16:22:12.035,2015-06-01 20:19:12.035,2015-06-01 20:22:12.035
739,LOAN,2015-06-01 16:22:48.035,2015-06-01 20:21:12.035,2015-06-01 20:29:12.035
740,TRANSFER,2015-06-01 16:23:24.035,2015-06-01 20:21:36.035,2015-06-01 20:24:36.035
741,ATM,2015-06-01 16:24:00.035,2015-06-01 20:21:48.035,2015-06-01 20:29:48.035
742,WIRE,2015-06-01 16:24:36.035,2015-06-01 20:22:12.035,2015-06-01 20:25:12.035
743,LOAN,2015-06-01 16:25:12.035,2015-06-01 20:24:36.035,2015-06-01 20:27:36.035
744,WITHDRAW,2015-06-01 16:25:48.035,2015-06-01 20:25:12.035,2015-06-01 20:28:12.035
745,BALANCE,2015-06-01 16:26:24.035,2015-06-01 20:26:24.035,2015-06-01 20:38:24.035
746,BALANCE,2015-06-01 16:27:00.035,2015-06-01 20:27:00.035,2015-06-01 20:39:00.035
747,WIRE,2015-06-01 16:27:36.035,2015-06-01 20:27:36.035,2015-06-01 20:30:36.035
748,WITHDRAW,2015-06-01 16:28:12.035,2015-06-01 20:28:12.035,2015-06-01 20:31:12.035
749,TRANSFER,2015-06-01 16:28:48.035,2015-06-01 20:29:12.035,2015-06-01 20:37:12.035
750,LOAN,2015-06-01 16:29:24.035,2015-06-01 20:29:48.035,2015-06-01 20:37:48.035
751,WITHDRAW,2015-06-01 16:30:00.035,2015-06-01 20:30:36.035,2015-06-01 20:33:36.035
752,OPEN,2015-06-01 16:30:36.035,2015-06-01 20:31:12.035,2015-06-01 20:34:12.035
753,DEPOSIT,2015-06-01 16:31:12.035,2015-06-01 20:33:36.035,2015-06-01 20:36:36.035
754,LOAN,2015-06-01 16:31:48.035,2015-06-01 20:34:12.035,2015-06-01 20:37:12.035
755,ATM,2015-06-01 16:32:24.035,2015-06-01 20:36:36.035,2015-06-01 20:39:36.035
756,DEPOSIT,2015-06-01 16:33:00.035,2015-06-01 20:37:12.035,2015-06-01 20:40:12.035
757,WITHDRAW,2015-06-01 16:33:36.035,2015-06-01 20:37:12.035,2015-06-01 20:45:12.035
758,OPEN,2015-06-01 16:34:12.035,2015-06-01 20:37:48.035,2015-06-01 20:45:48.035
759,BALANCE,2015-06-01 16:34:48.035,2015-06-01 20:38:24.035,2015-06-01 20:50:24.035
760,TRANSFER,2015-06-01 16:35:24.035,2015-06-01 20:39:00.035,2015-06-01 20:51:00.035
761,TRANSFER,2015-06-01 16:36:00.035,2015-06-01 20:39:36.035,2015-06-01 20:42:36.035
762,LOAN,2015-06-01 16:36:36.035,2015-06-01 20:40:12.035,2015-06-01 20:43:12.035
763,WITHDRAW,2015-06-01 16:37:12.035,2015-06-01 20:42:36.035,2015-06-01 20:45:36.035
764,OPEN,2015-06-01 16:37:48.035,2015-06-01 20:43:12.035,2015-06-01 20:46:12.035
765,LOAN,2015-06-01 16:38:24.035,2015-06-01 20:45:12.035,2015-06-01 20:53:12.035
766,OPEN,2015-06-01 16:39:00.035,2015-06-01 20:45:36.035,2015-06-01 20:48:36.035
767,CHECK,2015-06-01 16:39:36.035,2015-06-01 20:45:48.035,2015-06-01 20:53:48.035
768,ATM,2015-06-01 16:40:12.035,2015-06-01 20:46:12.035,2015-06-01 20:49:12.035
769,OPEN,2015-06-01 16:40:48.035,2015-06-01 20:48:36.035,2015-06-01 20:51:36.035
770,ATM,2015-06-01 16:41:24.035,2015-06-01 20:49:12.035,2015-06-01 20:52:12.035
771,DEPOSIT,2015-06-01 16:42:00.035,2015-06-01 20:50:24.035,2015-06-01 21:02:24.035
772,LOAN,2015-06-01 16:42:36.035,2015-06-01 20:51:00.035,2015-06-01 21:03:00.035
773,CHECK,2015-06-01 16:43:12.035,2015-06-01 20:51:36.035,2015-06-01 20:54:36.035
774,TRANSFER,2015-06-01 16:43:48.035,2015-06-01 20:52:12.035,2015-06-01 20:55:12.035
775,DEPOSIT,2015-06-01 16:44:24.035,2015-06-01 20:53:12.035,2015-06-01 21:01:12.035
776,WITHDRAW,2015-06-01 16:45:00.035,2015-06-01 20:53:48.035,2015-06-01 21:01:48.035
777,OPEN,2015-06-01 16:45:36.035,2015-06-01 20:54:36.035,2015-06-01 20:57:36.035
778,WIRE,2015-06-01 16:46:12.035,2015-06-01 20:55:12.035,2015-06-01 20:58:12.035
779,BALANCE,2015-06-01 16:46:48.035,2015-06-01 20:57:36.035,2015-06-01 21:00:36.035
780,WIRE,2015-06-01 16:47:24.035,2015-06-01 20:58:12.035,2015-06-01 21:01:12.035
781,OPEN,2015-06-01 16:48:00.035,2015-06-01 21:00:36.035,2015-06-01 21:03:36.035
782,OPEN,2015-06-01 16:48:36.035,2015-06-01 21:01:12.035,2015-06-01 21:04:12.035
783,LOAN,2015-06-01 16:49:12.035,2015-06-01 21:01:12.035,2015-06-01 21:09:12.035
784,WIRE,2015-06-01 16:49:48.035,2015-06-01 21:01:48.035,2015-06-01 21:09:48.035
785,ATM,2015-06-01 16:50:24.035,2015-06-01 21:02:24.035,2015-06-01 21:14:24.035
786,WIRE,2015-06-01 16:51:00.035,2015-06-01 21:03:00.035,2015-06-01 21:15:00.035
787,TRANSFER,2015-06-01 16:51:36.035,2015-06-01 21:03:36.035,2015-06-01 21:06:36.035
